"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Pulaski County, AR","05119","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,382748,Unreliable
,"Pulaski County, AR","05119","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,382748,5.2
,"Pulaski County, AR","05119","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,386299,7.0
,"Pulaski County, AR","05119","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,388953,Unreliable
,"Pulaski County, AR","05119","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,391284,6.6
,"Pulaski County, AR","05119","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,392702,5.6
,"Sebastian County, AR","05131","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,127127,Unreliable
,"Sebastian County, AR","05131","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,127304,Unreliable
,"Washington County, AR","05143","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,220792,Unreliable
,"Alameda County, CA","06001","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,1510271,Unreliable
,"Alameda County, CA","06001","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,1510271,2.3
,"Alameda County, CA","06001","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,1510271,3.5
,"Alameda County, CA","06001","2010","2010","Accidental poisoning by and exposure to alcohol","X45",17,1510271,Unreliable
,"Alameda County, CA","06001","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,1510271,Unreliable
,"Alameda County, CA","06001","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",18,1529875,Unreliable
,"Alameda County, CA","06001","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",37,1529875,2.4
,"Alameda County, CA","06001","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",83,1529875,5.4
,"Alameda County, CA","06001","2011","2011","Accidental poisoning by and exposure to alcohol","X45",15,1529875,Unreliable
,"Alameda County, CA","06001","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",28,1529875,1.8
,"Alameda County, CA","06001","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,1554720,Unreliable
,"Alameda County, CA","06001","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",37,1554720,2.4
,"Alameda County, CA","06001","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",61,1554720,3.9
,"Alameda County, CA","06001","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,1554720,Unreliable
,"Alameda County, CA","06001","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,1578891,1.3
,"Alameda County, CA","06001","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,1578891,2.2
,"Alameda County, CA","06001","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",93,1578891,5.9
,"Alameda County, CA","06001","2013","2013","Accidental poisoning by and exposure to alcohol","X45",13,1578891,Unreliable
,"Alameda County, CA","06001","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",18,1578891,Unreliable
,"Alameda County, CA","06001","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,1610921,1.2
,"Alameda County, CA","06001","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,1610921,2.4
,"Alameda County, CA","06001","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",82,1610921,5.1
,"Alameda County, CA","06001","2014","2014","Accidental poisoning by and exposure to alcohol","X45",24,1610921,1.5
,"Alameda County, CA","06001","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,1610921,Unreliable
,"Butte County, CA","06007","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,220000,Unreliable
,"Butte County, CA","06007","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,220000,Unreliable
,"Butte County, CA","06007","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,220000,23.2
,"Butte County, CA","06007","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",19,220266,Unreliable
,"Butte County, CA","06007","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,220266,24.1
,"Butte County, CA","06007","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,221539,Unreliable
,"Butte County, CA","06007","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",44,221539,19.9
,"Butte County, CA","06007","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,222090,16.7
,"Butte County, CA","06007","2014","2014","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,224241,Unreliable
,"Butte County, CA","06007","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,224241,Unreliable
,"Butte County, CA","06007","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,224241,17.8
,"Contra Costa County, CA","06013","2010","2010","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",17,1049025,Unreliable
,"Contra Costa County, CA","06013","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,1049025,2.6
,"Contra Costa County, CA","06013","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",33,1049025,3.1
,"Contra Costa County, CA","06013","2010","2010","Accidental poisoning by and exposure to alcohol","X45",12,1049025,Unreliable
,"Contra Costa County, CA","06013","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,1049025,Unreliable
,"Contra Costa County, CA","06013","2011","2011","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",19,1066096,Unreliable
,"Contra Costa County, CA","06013","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,1066096,2.5
,"Contra Costa County, CA","06013","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,1066096,4.4
,"Contra Costa County, CA","06013","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",22,1066096,2.1
,"Contra Costa County, CA","06013","2012","2012","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",24,1079597,2.2
,"Contra Costa County, CA","06013","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,1079597,3.2
,"Contra Costa County, CA","06013","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",40,1079597,3.7
,"Contra Costa County, CA","06013","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,1079597,Unreliable
,"Contra Costa County, CA","06013","2013","2013","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",32,1094205,2.9
