"FIPS","FIPS_num","State","County","Year","Deaths","population","rate"
"TX305","48305","texas","lynn",2021,0,5587,0
"TX305","48305","texas","lynn",2022,0,5619,0
"TX305","48305","texas","lynn",2023,0,5667,0
"TX307","48307",NA,NA,2005,0,NA,NA
"TX307","48307",NA,NA,2006,0,NA,NA
"TX307","48307",NA,NA,2007,0,NA,NA
"TX307","48307",NA,NA,2008,0,NA,NA
"TX307","48307",NA,NA,2009,0,NA,NA
"TX307","48307","texas","mcculloch",2010,0,8220,0
"TX307","48307","texas","mcculloch",2011,0,8242,0
"TX307","48307","texas","mcculloch",2012,0,8281,0
"TX307","48307","texas","mcculloch",2013,0,8302,0
"TX307","48307","texas","mcculloch",2014,0,8245,0
"TX307","48307","texas","mcculloch",2015,0,8273,0
"TX307","48307","texas","mcculloch",2016,0,8242,0
"TX307","48307","texas","mcculloch",2017,0,8145,0
"TX307","48307","texas","mcculloch",2018,0,8098,0
"TX307","48307","texas","mcculloch",2019,0,8057,0
"TX307","48307","texas","mcculloch",2020,0,7970,0
"TX307","48307","texas","mcculloch",2021,0,7676,0
"TX307","48307","texas","mcculloch",2022,0,7638,0
"TX307","48307","texas","mcculloch",2023,0,7565,0
"TX309","48309","texas","mclennan",2005,0,214582,0
"TX309","48309","texas","mclennan",2006,0,226189,0
"TX309","48309","texas","mclennan",2007,0,228123,0
"TX309","48309","texas","mclennan",2008,0,230213,0
"TX309","48309","texas","mclennan",2009,0,233378,0
"TX309","48309","texas","mclennan",2010,0,229587,0
"TX309","48309","texas","mclennan",2011,0,232396,0
"TX309","48309","texas","mclennan",2012,0,234626,0
"TX309","48309","texas","mclennan",2013,0,237316,0
"TX309","48309","texas","mclennan",2014,0,239717,0
"TX309","48309","texas","mclennan",2015,0,241505,0
"TX309","48309","texas","mclennan",2016,0,243394,0
"TX309","48309","texas","mclennan",2017,10,245720,4.06967279830702
"TX309","48309","texas","mclennan",2018,22,248429,8.85564889767298
"TX309","48309","texas","mclennan",2019,0,251089,0
"TX309","48309","texas","mclennan",2020,25,254045,9.84077624042984
"TX309","48309","texas","mclennan",2021,14,258031,5.42570466339316
"TX309","48309","texas","mclennan",2022,10,261090,3.83009690145161
"TX309","48309","texas","mclennan",2023,13,263608,4.93156505113654
"TX311","48311",NA,NA,2005,0,NA,NA
"TX311","48311",NA,NA,2006,0,NA,NA
"TX311","48311",NA,NA,2007,0,NA,NA
"TX311","48311",NA,NA,2008,0,NA,NA
"TX311","48311",NA,NA,2009,0,NA,NA
"TX311","48311","texas","mcmullen",2010,0,897,0
"TX311","48311","texas","mcmullen",2011,0,728,0
"TX311","48311","texas","mcmullen",2012,0,696,0
"TX311","48311","texas","mcmullen",2013,0,616,0
"TX311","48311","texas","mcmullen",2014,0,646,0
"TX311","48311","texas","mcmullen",2015,0,778,0
"TX311","48311","texas","mcmullen",2016,0,671,0
"TX311","48311","texas","mcmullen",2017,0,600,0
"TX311","48311","texas","mcmullen",2018,0,662,0
"TX311","48311","texas","mcmullen",2019,0,774,0
"TX311","48311","texas","mcmullen",2020,0,724,0
"TX311","48311","texas","mcmullen",2021,0,729,0
"TX311","48311","texas","mcmullen",2022,0,670,0
"TX311","48311","texas","mcmullen",2023,0,623,0
"TX313","48313",NA,NA,2005,0,NA,NA
"TX313","48313",NA,NA,2006,0,NA,NA
"TX313","48313",NA,NA,2007,0,NA,NA
"TX313","48313",NA,NA,2008,0,NA,NA
"TX313","48313",NA,NA,2009,0,NA,NA
"TX313","48313","texas","madison",2010,0,13433,0
"TX313","48313","texas","madison",2011,0,13533,0
"TX313","48313","texas","madison",2012,0,13590,0
"TX313","48313","texas","madison",2013,0,13689,0
