"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Santa Barbara County, CA","06083","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",10,448150,Unreliable
,"Santa Barbara County, CA","06083","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,448150,4.7
,"Santa Barbara County, CA","06083","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,448150,5.4
,"Santa Barbara County, CA","06083","2017","2017","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",10,448150,Unreliable
,"Santa Barbara County, CA","06083","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,446527,Unreliable
,"Santa Barbara County, CA","06083","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,446527,4.5
,"Santa Barbara County, CA","06083","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",30,446527,6.7
,"Santa Barbara County, CA","06083","2018","2018","Accidental poisoning by and exposure to alcohol","X45",14,446527,Unreliable
,"Santa Barbara County, CA","06083","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,446499,Unreliable
,"Santa Barbara County, CA","06083","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,446499,4.5
,"Santa Barbara County, CA","06083","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,446499,8.5
,"Santa Barbara County, CA","06083","2019","2019","Accidental poisoning by and exposure to alcohol","X45",11,446499,Unreliable
,"Santa Clara County, CA","06085","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",51,1918044,2.7
,"Santa Clara County, CA","06085","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,1918044,Unreliable
,"Santa Clara County, CA","06085","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",52,1918044,2.7
,"Santa Clara County, CA","06085","2016","2016","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",43,1919402,2.2
,"Santa Clara County, CA","06085","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",23,1919402,1.2
,"Santa Clara County, CA","06085","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",54,1919402,2.8
,"Santa Clara County, CA","06085","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",67,1938153,3.5
,"Santa Clara County, CA","06085","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,1938153,1.5
,"Santa Clara County, CA","06085","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",45,1938153,2.3
,"Santa Clara County, CA","06085","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",83,1937570,4.3
,"Santa Clara County, CA","06085","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,1937570,Unreliable
,"Santa Clara County, CA","06085","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",51,1937570,2.6
,"Santa Clara County, CA","06085","2018","2018","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",12,1937570,Unreliable
,"Santa Clara County, CA","06085","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",81,1927852,4.2
,"Santa Clara County, CA","06085","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,1927852,1.7
,"Santa Clara County, CA","06085","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",69,1927852,3.6
,"Santa Clara County, CA","06085","2019","2019","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,1927852,Unreliable
,"Santa Cruz County, CA","06087","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,274146,Unreliable
,"Santa Cruz County, CA","06087","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,274146,Unreliable
,"Santa Cruz County, CA","06087","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,274673,Unreliable
,"Santa Cruz County, CA","06087","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,274673,Unreliable
,"Santa Cruz County, CA","06087","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,275897,Unreliable
,"Santa Cruz County, CA","06087","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,274255,7.7
,"Santa Cruz County, CA","06087","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,273213,Unreliable
,"Santa Cruz County, CA","06087","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,273213,8.1
,"Shasta County, CA","06089","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,179533,Unreliable
,"Shasta County, CA","06089","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,179631,Unreliable
,"Shasta County, CA","06089","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,179631,Unreliable
,"Shasta County, CA","06089","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,179921,Unreliable
,"Shasta County, CA","06089","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,180040,11.1
,"Shasta County, CA","06089","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",15,180080,Unreliable
,"Solano County, CA","06095","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",14,436092,Unreliable
,"Solano County, CA","06095","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,436092,Unreliable
,"Solano County, CA","06095","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,436092,5.3
,"Solano County, CA","06095","2016","2016","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",18,440207,Unreliable
,"Solano County, CA","06095","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,440207,Unreliable
,"Solano County, CA","06095","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",22,445458,4.9
,"Solano County, CA","06095","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",12,445458,Unreliable
