"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"El Dorado County, CA","06017","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,180455,Unreliable
,"El Dorado County, CA","06017","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,180455,Unreliable
,"Fresno County, CA","06019","2005","2005","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,872470,Unreliable
,"Fresno County, CA","06019","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",37,872470,4.2
,"Fresno County, CA","06019","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,872470,Unreliable
,"Fresno County, CA","06019","2006","2006","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",19,883862,Unreliable
,"Fresno County, CA","06019","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",54,883862,6.1
,"Fresno County, CA","06019","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,883862,Unreliable
,"Fresno County, CA","06019","2007","2007","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",16,895933,Unreliable
,"Fresno County, CA","06019","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",40,895933,4.5
,"Fresno County, CA","06019","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,895933,Unreliable
,"Fresno County, CA","06019","2007","2007","Accidental poisoning by and exposure to alcohol","X45",11,895933,Unreliable
,"Fresno County, CA","06019","2008","2008","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",18,909630,Unreliable
,"Fresno County, CA","06019","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",47,909630,5.2
,"Fresno County, CA","06019","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,909630,Unreliable
,"Fresno County, CA","06019","2008","2008","Accidental poisoning by and exposure to alcohol","X45",14,909630,Unreliable
,"Fresno County, CA","06019","2009","2009","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",24,921478,2.6
,"Fresno County, CA","06019","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",51,921478,5.5
,"Fresno County, CA","06019","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,921478,2.6
,"Fresno County, CA","06019","2009","2009","Accidental poisoning by and exposure to alcohol","X45",16,921478,Unreliable
,"Humboldt County, CA","06023","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,131497,Unreliable
,"Humboldt County, CA","06023","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,131497,Unreliable
,"Humboldt County, CA","06023","2006","2006","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,132093,Unreliable
,"Humboldt County, CA","06023","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,132093,Unreliable
,"Humboldt County, CA","06023","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,132001,Unreliable
,"Humboldt County, CA","06023","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,132001,Unreliable
,"Humboldt County, CA","06023","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,132657,15.8
,"Humboldt County, CA","06023","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,132657,Unreliable
,"Humboldt County, CA","06023","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,133744,Unreliable
,"Humboldt County, CA","06023","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,133744,Unreliable
,"Kern County, CA","06029","2005","2005","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",13,760726,Unreliable
,"Kern County, CA","06029","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",44,760726,5.8
,"Kern County, CA","06029","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,760726,3.2
,"Kern County, CA","06029","2006","2006","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",32,784511,4.1
,"Kern County, CA","06029","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,784511,4.5
,"Kern County, CA","06029","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,784511,5.0
,"Kern County, CA","06029","2007","2007","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",29,803281,3.6
,"Kern County, CA","06029","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",39,803281,4.9
,"Kern County, CA","06029","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,803281,4.9
,"Kern County, CA","06029","2008","2008","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",19,818327,Unreliable
,"Kern County, CA","06029","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,818327,6.0
,"Kern County, CA","06029","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",39,818327,4.8
,"Kern County, CA","06029","2009","2009","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",17,830137,Unreliable
,"Kern County, CA","06029","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",47,830137,5.7
,"Kern County, CA","06029","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",54,830137,6.5
,"Kings County, CA","06031","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,150420,Unreliable
,"Lake County, CA","06033","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,63811,Unreliable
,"Lake County, CA","06033","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,64413,Unreliable
,"Los Angeles County, CA","06037","2005","2005","Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics","X40",14,9786373,Unreliable
,"Los Angeles County, CA","06037","2005","2005","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",48,9786373,0.5
,"Los Angeles County, CA","06037","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",254,9786373,2.6
,"Los Angeles County, CA","06037","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",206,9786373,2.1
,"Los Angeles County, CA","06037","2005","2005","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",21,9786373,0.2
,"Los Angeles County, CA","06037","2005","2005","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",66,9786373,0.7
,"Los Angeles County, CA","06037","2005","2005","Intentional self-poisoning by and exposure to other gases and vapours","X67",18,9786373,Unreliable
,"Los Angeles County, CA","06037","2006","2006","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",48,9737955,0.5
,"Los Angeles County, CA","06037","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",259,9737955,2.7
,"Los Angeles County, CA","06037","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",252,9737955,2.6
,"Los Angeles County, CA","06037","2006","2006","Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X61",19,9737955,Unreliable
